id,series_id,season,episode,title,release_date,description
412,4,7,9,Covenant,1998-11-25,Kira is kidnapped and taken to Empok Nor by a member of a Pah'Wraith cult and discovers the group leader is Gul Dukat.
413,4,7,10,It's Only a Paper Moon,1998-12-30,"Severely depressed at his serious war wound, Nog retreats into Vic Fontaine's holosuite program while the singer tries to help him."
414,4,7,11,Prodigal Daughter,1999-01-06,Ezri travels to her family home in search of Chief O'Brien who has discovered a murdered woman connected with the family and the Orion Syndicate.
415,4,7,12,The Emperor's New Cloak,1999-02-03,Quark and Rom have to rescue Grand Nagus Zek who's being held captive in the alternate universe.
416,4,7,13,Field of Fire,1999-02-10,"To find an apparently untraceable murderer, Ezri Dax reluctantly calls up the residual consciousness remnant of her symbiont's past hidden psychopathic murderer host, Joran."
417,4,7,14,Chimera,1999-02-17,"After searching out and finding Odo, another changeling asks him to leave DS9 with him, even though the rest of the crew aren't convinced the new changeling is not part of the Founders."
418,4,7,15,Badda-Bing Badda-Bang,1999-02-24,"When a programming glitch won't go away, mobsters take over Vic's and open for business, but the DS9 gang takes it personal when their favorite hangout is no longer their favorite, and they plan to get the new management ousted."
419,4,7,16,Inter Arma Enim Silent Leges,1999-03-03,"While making plans to attend a medical conference on the Romulan home world, Dr. Bashir is contacted by Sloan of Section 31 and recruited to determine the health of a high-ranking Romulan official. Things turn more desperate, though, when the ranking Starfleet admiral traveling with him, who knows about Section 31's interest in the conference mysteriously suffers a brain aneurysm after Dr. Bashir finds out that Sloan is traveling with the group, as well."
420,4,7,17,Penumbra,1999-04-07,"When the ship Worf was serving on is attacked in battle and all search efforts are abandoned, Ezri takes a runabout in search of him against Sisko's orders. Meanwhile, Sisko proposes to Kasidy Yates."
421,4,7,18,'Til Death Do Us Part,1999-04-14,"The Prophets have told Sisko they do not approve of his impending marriage. Having been captured by the Breen, Ezri and Worf still don't know why the Breen would even bother to capture them. Some Cardassians are beginning to think their alliance with the Dominion was a grave mistake. Gul Dukat, disguised as a Bajoran, sets foot on DS9, and continues to unfurl his plan."
422,4,7,19,Strange Bedfellows,1999-04-21,"Kai Winn gets unknowingly involved with Gul Dukat, surgically altered to resemble a Bajoran, using the name 'Anjohl.' Tensions further escalate between Weyoun and Legate Damar, as the Dominion gather to sign a peace treaty with the Breen, which includes granting the Breen certain Cardassian territories. Having been held captive by the Dominion, Ezri and Worf try to escape from the Cardassian home world."
423,4,7,20,The Changing Face of Evil,1999-04-28,"After the Breen attack Earth, mixed emotions abound on DS9. Kai Winn reveals her true feelings regarding the Prophets to her spiritual guide, a Bajoran farmer named Anjohl, who is a surgically altered Dukat, and turns her back on them, and convinced by him to embrace the Pah Wraiths. On the home world of Cardassia, Legate Damar mounts a resistance to the Dominion."
424,4,7,21,When It Rains...,1999-05-05,"Kira gets sent behind Cardassian lines in an effort to train them in resistance fighting. When Dr. Bashir learns of the deadly disease Odo is infected with, he meets with resistance whilst trying to obtain Odo's medical records from Starfleet. Martok gets blindsided by Gowron when he arrives on DS9, announcing he has assumed command of the Klingon fleet."
425,4,7,22,Tacking into the Wind,1999-05-12,"Odo is affected by the disease threatening to eliminate his race more than he lets on, while Kira has to deal with the Cardassians' dislike of her. Even though General Martok sees Chancellor Gowron's move as part of a political vendetta, he does nothing about it. Worf suspects Gowron's military strategies are meant to humiliate Martok's command abilities, without thought the consequences have for Klingons as a whole. Meanwhile, O'Brien suggests to Bashir he announce he's found a cure to the Changelings' disease to lure someone from Section 31 to DS9."
426,4,7,23,Extreme Measures,1999-05-19,Dr. Bashir and Chief O'Brien go to some pretty extreme measures to try and track down a cure for Odo.
427,4,7,24,The Dogs of War,1999-05-26,"Odo begins recovery from the deadly disease which Dr. Bashir tells him had been engineered by Section 31 in order to wipe out the Founders' entire race, A resistance mission goes bad for Kira and Garak, and they end up hiding in the basement of the house which Garak grew up in. They soon hear Legate Damar - who had been on their mission and was hiding with them - has just become a casualty of war. The Grand Nagus has chosen Quark to become his successor, upon his impending retirement on the pleasure planet, Risa."
428,4,7,25,What You Leave Behind,1999-06-02,"As the Dominion War comes to an end, Dukat goes to the Pah Wraiths to awaken them. Meanwhile the Dominion turn on the rebelling Cardassians, destroying them city by city. Will the Alliance prevail over the Dominion? Will Garak and the Rebellion stop them before the destruction of Cardassia? Will Sisko stop the Pah Wraiths from rising?"
429,2,1,1,Beyond the Farthest Star,1973-09-08,"While exploring on the outermost rim of the galaxy, the USS Enterprise is pulled into the orbit of a dead star. Trapped there, the crew discovers that there is an ancient derelict pod ship trapped with them as well."
430,2,1,2,Yesteryear,1973-09-15,Spock must travel to the past to rescue his younger self from danger.
431,2,1,3,One of Our Planets Is Missing,1973-09-22,"The Enterprise encounters a giant cloud creature that feeds on the energy of the planets that lie in its path. They determine that it is heading for Mantilles, home to a Federation colony governed by former Starfleet officer Bob Wesley (featured in the TOS episode ""The Ultimate Computer)""."
432,2,1,4,The Lorelei Signal,1973-09-29,"Investigating a sector of space where starships have disappeared every 27 years, the Enterprise finds a race of beautiful women living on the planet Taurus II."
433,2,1,5,"More Tribbles, More Troubles",1973-10-06,"While the USS Enterprise escorts two robot cargo ships carrying quintotriticale, a new seed grain, to famine-stricken Sherman's Planet, it encounters a Klingon battlecruiser pursuing a Federation scout ship. When the Enterprise rescues the pilot, the Klingons attack with a new energy weapon and demand that the pilot be handed over to them."
434,2,1,6,The Survivor,1973-10-13,"Patrolling near the Romulan Neutral Zone, the USS Enterprise finds a ship carrying Carter Winston, a Federation citizen and philanthropist who has been missing for five years."
435,2,1,7,The Infinite Vulcan,1973-10-20,"While visiting the newly discovered planet Phylos, Lieutenant Sulu picks up a walking plant, called a Retlaw, and is poisoned. The alien species that inhabit the planet, who are plantlike beings, approach and save Sulu's life, but kidnap Mr. Spock."
436,2,1,8,The Magicks of Megas-tu,1973-10-27,"While exploring near the center of the galaxy, the USS Enterprise is caught inside an energy/matter vortex and all her computer systems fail. A being named Lucien appears on the bridge, repairs the ship's systems and takes the crew to explore his planet, Megas-Tu."
437,2,1,9,Once Upon a Planet,1973-11-03,"The Enterprise crew revisits the ""amusement park"" planet first seen in the Classic Trek episode ""Shore Leave"" hoping for some rest and relaxation."
438,2,1,10,Mudd's Passion,1973-11-10,"The USS Enterprise receives orders to arrest Federation outlaw Harry Mudd, who is accused of selling fake love crystals. Intercepting Harry on the mining colony of Motherlode, they bring him aboard the Enterprise."
439,2,1,11,The Terratin Incident,1973-11-17,"While observing a burnt-out supernova, the USS Enterprise picks up a strange message transmitted in a two-hundred-year-old code."
440,2,1,12,The Time Trap,1973-11-24,"While exploring the Delta Triangle, where many starships have disappeared, the USS Enterprise is attacked by several Klingon vessels. During the battle, they are caught in an ion storm. The Enterprise and one Klingon battlecruiser are drawn into a spacetime vortex and end up in a timeless dimension."
441,2,1,13,The Ambergris Element,1973-12-01,"While exploring the water planet Argo, Captain Kirk and Mr. Spock are transformed into water breathers by the planet's undersea inhabitants, the Aquans. In order to return to their normal selves, they must enlist the help of the Aquans to capture a giant sur-snake, whose venom holds the antidote."
442,2,1,14,The Slaver Weapon,1973-12-08,"In the shuttlecraft Copernicus, Mr. Spock, Uhura and Sulu are en route to Starbase 25 to deliver a stasis box—a rare artifact of the Slaver culture when the Kzinti intervene."
443,2,1,15,The Eye of the Beholder,1974-01-05,"The disappearance of a scientific team lures the USS Enterprise to investigate near Lactra VII. The starship Ariel is located there, abandoned, with its captain having transported to the planet's surface."
444,2,1,16,The Jihad,1974-01-12,"The USS Enterprise arrives at the Vedala asteroid, where Captain Kirk and Mr. Spock have been summoned to learn about a stolen religious artifact, the ""Soul of the Skorr"", whose theft could ignite a galactic holy war."
445,2,2,1,The Pirates of Orion,1974-09-07,"Spock contracts a fatal illness, and the cure can only be found with dangerous Orion pirates."
446,2,2,2,Bem,1974-09-14,The Enterprise crew is taken captive by a race of primitives on a newly discovered planet.
447,2,2,3,The Practical Joker,1974-09-21,"A strange energy field causes the Enterprise computer to play practical jokes on the crew, but the humor soon turns to danger."
448,2,2,4,Albatross,1974-09-28,Doctor McCoy is arrested for allegedly causing a deadly plague which once ravaged the planet Dramia.
449,2,2,5,How Sharper Than a Serpent's Tooth,1974-10-05,A mysterious being threatens to destroy the Enterprise if the crew is unable to solve an ancient puzzle.
450,2,2,6,The Counter-Clock Incident,1974-10-12,"An unusual spaceship pulls the Enterprise into a ""negative universe"" where time seems to flow backwards."
451,5,1,1,Caretaker,1995-01-16,"While searching for a missing Maquis ship with a Starfleet spy aboard, USS Voyager is swept away to the Delta Quadrant, more than 70,000 light-years from home, by an incredibly powerful being known as the ""Caretaker""."
